repo_full_name,week_start,total_commits,unique_contributors,new_contributors,cumulative_commits,cumulative_contributors
CodeForAfrica/sensors.AFRICA,2019-02-25,7,2,0,753,10
CodeForAfrica/sensors.AFRICA,2019-03-04,24,3,1,777,11
CodeForAfrica/sensors.AFRICA,2019-03-18,14,4,0,791,11
CodeForAfrica/sensors.AFRICA,2019-03-25,16,3,0,807,11
CodeForAfrica/sensors.AFRICA,2019-04-01,3,2,0,810,11
CodeForAfrica/sensors.AFRICA,2019-04-08,8,2,0,818,11
CodeForAfrica/sensors.AFRICA,2019-04-22,5,1,0,823,11
CodeForAfrica/sensors.AFRICA,2019-04-29,7,3,0,830,11
CodeForAfrica/sensors.AFRICA,2019-05-06,1,1,0,831,11
CodeForAfrica/sensors.AFRICA,2019-05-20,14,4,1,845,12
CodeForAfrica/sensors.AFRICA,2019-05-27,7,3,0,852,12
CodeForAfrica/sensors.AFRICA,2019-06-03,4,1,0,856,12
CodeForAfrica/sensors.AFRICA,2019-06-17,1,1,0,857,12
CodeForAfrica/sensors.AFRICA,2019-06-24,2,2,0,859,12
CodeForAfrica/sensors.AFRICA,2019-07-01,2,1,0,861,12
CodeForAfrica/sensors.AFRICA,2019-07-08,1,1,1,862,13
CodeForAfrica/sensors.AFRICA,2019-07-15,3,2,0,865,13
CodeForAfrica/sensors.AFRICA,2019-09-02,6,2,0,871,13
CodeForAfrica/sensors.AFRICA,2019-09-09,2,1,0,873,13
CodeForAfrica/sensors.AFRICA,2019-10-07,10,1,0,883,13
CodeForAfrica/sensors.AFRICA,2019-10-14,5,2,0,888,13
CodeForAfrica/sensors.AFRICA,2020-02-10,1,1,0,889,13
CodeForAfrica/sensors.AFRICA,2020-02-17,3,2,0,892,13
CodeForAfrica/sensors.AFRICA,2020-02-24,2,1,0,894,13
CodeForAfrica/sensors.AFRICA,2020-03-02,3,2,0,897,13
CodeForAfrica/sensors.AFRICA,2020-03-09,29,3,0,926,13
CodeForAfrica/sensors.AFRICA,2020-03-16,24,2,0,950,13
CodeForAfrica/sensors.AFRICA,2020-03-23,40,3,0,990,13
CodeForAfrica/sensors.AFRICA,2020-03-30,7,1,0,997,13
CodeForAfrica/sensors.AFRICA,2020-04-13,2,2,0,999,13
CodeForAfrica/sensors.AFRICA,2020-11-02,6,3,2,1005,15
CodeForAfrica/sensors.AFRICA,2020-12-07,2,2,0,1007,15
CodeForAfrica/sensors.AFRICA,2021-03-29,5,2,0,1012,15
CodeForAfrica/sensors.AFRICA,2021-05-03,1,1,0,1013,15
CodeForAfrica/sensors.AFRICA,2021-06-14,1,1,0,1014,15
CodeForAfrica/sensors.AFRICA,2021-07-26,2,1,0,1016,15
CodeForAfrica/sensors.AFRICA,2021-08-09,1,1,1,1017,16
CodeForAfrica/sensors.AFRICA,2021-08-23,1,1,0,1018,16
CodeForAfrica/sensors.AFRICA,2021-08-30,2,2,0,1020,16
CodeForAfrica/sensors.AFRICA,2021-09-20,2,2,0,1022,16
CodeForAfrica/sensors.AFRICA,2021-10-25,3,2,0,1025,16
CodeForAfrica/sensors.AFRICA,2022-01-17,1,1,0,1026,16
CodeForAfrica/sensors.AFRICA,2022-01-24,4,2,0,1030,16
CodeForAfrica/sensors.AFRICA,2022-01-31,13,2,0,1043,16
CodeForAfrica/sensors.AFRICA,2022-02-07,7,3,0,1050,16
CodeForAfrica/sensors.AFRICA,2022-02-14,1,1,0,1051,16
CodeForAfrica/sensors.AFRICA,2022-02-21,6,1,0,1057,16
CodeForAfrica/sensors.AFRICA,2022-03-21,1,1,0,1058,16
CodeForAfrica/sensors.AFRICA,2022-03-28,1,1,0,1059,16
CodeForAfrica/sensors.AFRICA,2022-05-09,12,1,1,1071,17
CodeForAfrica/sensors.AFRICA,2022-07-18,2,2,0,1073,17
CodeForAfrica/sensors.AFRICA,2022-08-08,3,2,1,1076,18
CodeForAfrica/sensors.AFRICA,2022-11-07,2,2,0,1078,18
CodeForAfrica/sensors.AFRICA,2022-11-14,2,2,0,1080,18
CodeForAfrica/sensors.AFRICA,2022-11-21,3,1,0,1083,18
CodeForAfrica/sensors.AFRICA,2022-12-05,19,4,2,1102,20
CodeForAfrica/sensors.AFRICA,2022-12-12,13,3,1,1115,21
CodeForAfrica/sensors.AFRICA,2023-03-13,2,2,0,1117,21
CodeForAfrica/sensors.AFRICA,2023-07-10,22,5,1,1139,22
CodeForAfrica/sensors.AFRICA,2023-07-17,2,2,0,1141,22
CodeForAfrica/sensors.AFRICA,2023-07-24,13,2,0,1154,22
CodeForAfrica/sensors.AFRICA,2023-07-31,3,2,0,1157,22
CodeForAfrica/sensors.AFRICA,2023-08-07,5,2,0,1162,22
CodeForAfrica/sensors.AFRICA,2023-08-14,1,1,0,1163,22
CodeForAfrica/sensors.AFRICA,2023-08-21,5,2,0,1168,22
CodeForAfrica/sensors.AFRICA,2023-08-28,3,2,0,1171,22
CodeForAfrica/sensors.AFRICA,2023-09-04,20,2,0,1191,22
CodeForAfrica/sensors.AFRICA,2023-10-16,2,2,0,1193,22
CodeForAfrica/sensors.AFRICA,2023-10-23,2,2,0,1195,22
CodeForAfrica/sensors.AFRICA,2023-11-13,2,2,0,1197,22
CodeForAfrica/sensors.AFRICA,2024-03-25,2,2,0,1199,22
CodeForAfrica/sensors.AFRICA,2024-04-15,1,1,0,1200,22
CodeForAfrica/sensors.AFRICA,2024-05-06,1,1,0,1201,22
CodeForAfrica/sensors.AFRICA,2024-07-15,11,1,0,1212,22
CodeForAfrica/sensors.AFRICA,2024-07-22,1,1,0,1213,22
CodeForAfrica/sensors.AFRICA,2024-07-29,3,2,0,1216,22
CodeForAfrica/sensors.AFRICA,2024-10-21,3,1,1,1219,23
CodeForAfrica/sensors.AFRICA,2024-10-28,9,1,0,1228,23
CodeForAfrica/sensors.AFRICA,2024-11-04,8,2,1,1236,24
CodeForAfrica/sensors.AFRICA,2024-11-11,2,1,0,1238,24
CodeForAfrica/sensors.AFRICA,2024-11-25,2,2,0,1240,24
CodeForAfrica/sensors.AFRICA,2025-08-25,1,1,0,1241,24
CodeForAfrica/sensors.AFRICA,2025-09-15,30,1,0,1271,24
CodeForAfrica/sensors.AFRICA,2026-04-20,1,1,0,1272,24
CodeForAfrica/sensors.AFRICA,2026-05-18,2,1,0,1274,24
CodeForAfrica/ui,2019-09-09,22,3,3,22,3
CodeForAfrica/ui,2019-09-16,1,1,0,23,3
CodeForAfrica/ui,2022-02-28,1,1,0,24,3
CodeForAfrica/ui,2022-03-07,46,3,2,70,5
CodeForAfrica/ui,2022-03-14,63,4,0,133,5
CodeForAfrica/ui,2022-03-21,102,3,1,235,6
CodeForAfrica/ui,2022-03-28,79,4,0,314,6
CodeForAfrica/ui,2022-04-04,52,4,0,366,6
CodeForAfrica/ui,2022-04-11,74,4,0,440,6
CodeForAfrica/ui,2022-04-18,51,3,0,491,6
CodeForAfrica/ui,2022-04-25,49,3,0,540,6
CodeForAfrica/ui,2022-05-02,60,4,0,600,6
CodeForAfrica/ui,2022-05-09,101,4,0,701,6
CodeForAfrica/ui,2022-05-16,131,4,0,832,6
CodeForAfrica/ui,2022-05-23,64,5,1,896,7
CodeForAfrica/ui,2022-05-30,103,5,0,999,7
CodeForAfrica/ui,2022-06-06,83,5,0,1082,7
CodeForAfrica/ui,2022-06-13,62,4,0,1144,7
CodeForAfrica/ui,2022-06-20,65,2,0,1209,7
CodeForAfrica/ui,2022-06-27,118,2,0,1327,7
CodeForAfrica/ui,2022-07-04,61,3,1,1388,8
CodeForAfrica/ui,2022-07-11,2121,12,5,3509,13
CodeForAfrica/ui,2022-07-18,137,3,0,3646,13
CodeForAfrica/ui,2022-07-25,97,3,0,3743,13
CodeForAfrica/ui,2022-08-01,136,3,0,3879,13
CodeForAfrica/ui,2022-08-08,73,3,0,3952,13
CodeForAfrica/ui,2022-08-15,64,3,0,4016,13
CodeForAfrica/ui,2022-08-22,63,3,0,4079,13
CodeForAfrica/ui,2022-08-29,89,4,1,4168,14
CodeForAfrica/ui,2022-09-05,60,4,0,4228,14
CodeForAfrica/ui,2022-09-12,5,2,0,4233,14
CodeForAfrica/ui,2022-10-10,10,1,0,4243,14
CodeForAfrica/ui,2022-10-17,13,1,0,4256,14
CodeForAfrica/ui,2022-10-24,6,1,0,4262,14
CodeForAfrica/ui,2022-10-31,30,1,0,4292,14
CodeForAfrica/ui,2022-11-07,32,3,1,4324,15
CodeForAfrica/ui,2022-11-14,68,4,1,4392,16
CodeForAfrica/ui,2022-11-21,13,3,0,4405,16
CodeForAfrica/ui,2022-11-28,9,1,0,4414,16
CodeForAfrica/ui,2022-12-05,40,2,0,4454,16
CodeForAfrica/ui,2022-12-12,13,2,0,4467,16
CodeForAfrica/ui,2023-01-09,50,3,1,4517,17
CodeForAfrica/ui,2023-01-16,111,3,0,4628,17
CodeForAfrica/ui,2023-01-23,98,3,0,4726,17
CodeForAfrica/ui,2023-01-30,89,3,0,4815,17
CodeForAfrica/ui,2023-02-06,83,4,0,4898,17
CodeForAfrica/ui,2023-02-13,67,3,0,4965,17
CodeForAfrica/ui,2023-02-20,104,4,0,5069,17
CodeForAfrica/ui,2023-02-27,182,4,0,5251,17
CodeForAfrica/ui,2023-03-06,62,3,0,5313,17
CodeForAfrica/ui,2023-03-13,80,3,0,5393,17
CodeForAfrica/ui,2023-03-20,114,3,0,5507,17
CodeForAfrica/ui,2023-03-27,85,4,0,5592,17
CodeForAfrica/ui,2023-04-03,17,2,0,5609,17
CodeForAfrica/ui,2023-04-10,13,2,0,5622,17
CodeForAfrica/ui,2023-04-17,11,1,0,5633,17
CodeForAfrica/ui,2023-04-24,43,2,0,5676,17
CodeForAfrica/ui,2023-05-01,37,2,0,5713,17
CodeForAfrica/ui,2023-05-08,44,2,0,5757,17
CodeForAfrica/ui,2023-05-15,34,3,0,5791,17
CodeForAfrica/ui,2023-05-22,210,3,0,6001,17
CodeForAfrica/ui,2023-05-29,49,3,0,6050,17
CodeForAfrica/ui,2023-06-05,34,1,0,6084,17
CodeForAfrica/ui,2023-06-12,67,4,0,6151,17
CodeForAfrica/ui,2023-06-19,64,3,0,6215,17
CodeForAfrica/ui,2023-06-26,77,3,0,6292,17
CodeForAfrica/ui,2023-07-03,72,4,0,6364,17
CodeForAfrica/ui,2023-07-10,49,5,0,6413,17
CodeForAfrica/ui,2023-07-17,69,4,0,6482,17
CodeForAfrica/ui,2023-07-24,86,4,0,6568,17
CodeForAfrica/ui,2023-07-31,132,4,0,6700,17
CodeForAfrica/ui,2023-08-07,28,2,0,6728,17
CodeForAfrica/ui,2023-08-14,15,2,1,6743,18
CodeForAfrica/ui,2023-08-21,27,3,0,6770,18
CodeForAfrica/ui,2023-08-28,45,3,0,6815,18
CodeForAfrica/ui,2023-09-04,92,5,0,6907,18
CodeForAfrica/ui,2023-09-11,81,2,0,6988,18
CodeForAfrica/ui,2023-09-18,125,3,0,7113,18
CodeForAfrica/ui,2023-09-25,116,3,0,7229,18
CodeForAfrica/ui,2023-10-02,89,3,0,7318,18
CodeForAfrica/ui,2023-10-09,34,3,0,7352,18
CodeForAfrica/ui,2023-11-06,15,2,0,7367,18
CodeForAfrica/ui,2023-11-13,3,2,0,7370,18
CodeForAfrica/ui,2023-11-20,6,2,0,7376,18
CodeForAfrica/ui,2023-11-27,19,2,0,7395,18
CodeForAfrica/ui,2023-12-04,55,3,0,7450,18
CodeForAfrica/ui,2023-12-11,8,1,0,7458,18
CodeForAfrica/ui,2024-01-08,6,1,0,7464,18
CodeForAfrica/ui,2024-01-15,18,2,0,7482,18
CodeForAfrica/ui,2024-01-22,16,3,0,7498,18
CodeForAfrica/ui,2024-01-29,5,1,0,7503,18
CodeForAfrica/ui,2024-02-05,5,2,0,7508,18
CodeForAfrica/ui,2024-02-12,12,2,0,7520,18
CodeForAfrica/ui,2024-02-19,9,2,0,7529,18
CodeForAfrica/ui,2024-02-26,13,1,0,7542,18
CodeForAfrica/ui,2024-03-11,12,1,0,7554,18
CodeForAfrica/ui,2024-03-18,12,1,0,7566,18
CodeForAfrica/ui,2024-04-15,7,1,0,7573,18
CodeForAfrica/ui,2024-04-22,2,1,0,7575,18
CodeForAfrica/ui,2024-04-29,3,1,0,7578,18
CodeForAfrica/ui,2024-05-06,23,5,1,7601,19
CodeForAfrica/ui,2024-05-13,25,3,0,7626,19
CodeForAfrica/ui,2024-05-20,26,3,0,7652,19
CodeForAfrica/ui,2024-05-27,33,3,0,7685,19
CodeForAfrica/ui,2024-06-03,53,3,1,7738,20
CodeForAfrica/ui,2024-06-10,42,3,0,7780,20
CodeForAfrica/ui,2024-06-17,128,5,0,7908,20
CodeForAfrica/ui,2024-06-24,110,4,0,8018,20
CodeForAfrica/ui,2024-07-01,72,3,0,8090,20
CodeForAfrica/ui,2024-07-08,45,4,0,8135,20
CodeForAfrica/ui,2024-07-15,90,5,1,8225,21
CodeForAfrica/ui,2024-07-22,29,3,0,8254,21
CodeForAfrica/ui,2024-07-29,100,5,0,8354,21
CodeForAfrica/ui,2024-08-05,61,6,0,8415,21
CodeForAfrica/ui,2024-08-12,43,5,0,8458,21
CodeForAfrica/ui,2024-08-19,67,4,1,8525,22
CodeForAfrica/ui,2024-08-26,45,3,0,8570,22
CodeForAfrica/ui,2024-09-02,67,4,0,8637,22
CodeForAfrica/ui,2024-09-09,37,4,0,8674,22
CodeForAfrica/ui,2024-09-16,73,4,0,8747,22
CodeForAfrica/ui,2024-09-23,47,3,0,8794,22
CodeForAfrica/ui,2024-09-30,39,3,0,8833,22
CodeForAfrica/ui,2024-10-07,60,5,0,8893,22
CodeForAfrica/ui,2024-10-14,159,5,0,9052,22
CodeForAfrica/ui,2024-10-21,107,4,0,9159,22
CodeForAfrica/ui,2024-10-28,56,4,0,9215,22
CodeForAfrica/ui,2024-11-04,50,3,0,9265,22
CodeForAfrica/ui,2024-11-11,47,3,0,9312,22
CodeForAfrica/ui,2024-11-18,29,2,0,9341,22
CodeForAfrica/ui,2024-11-25,37,3,0,9378,22
CodeForAfrica/ui,2024-12-02,39,4,1,9417,23
CodeForAfrica/ui,2024-12-09,19,4,0,9436,23
CodeForAfrica/ui,2025-01-06,15,2,0,9451,23
CodeForAfrica/ui,2025-01-13,16,4,0,9467,23
CodeForAfrica/ui,2025-01-20,9,3,0,9476,23
CodeForAfrica/ui,2025-01-27,26,3,0,9502,23
CodeForAfrica/ui,2025-02-03,15,3,0,9517,23
CodeForAfrica/ui,2025-02-10,3,1,0,9520,23
CodeForAfrica/ui,2025-02-17,9,2,0,9529,23
CodeForAfrica/ui,2025-02-24,16,3,0,9545,23
CodeForAfrica/ui,2025-03-03,25,2,0,9570,23
CodeForAfrica/ui,2025-03-10,23,2,0,9593,23
CodeForAfrica/ui,2025-03-17,13,1,0,9606,23
CodeForAfrica/ui,2025-03-24,34,3,0,9640,23
CodeForAfrica/ui,2025-03-31,2,1,0,9642,23
CodeForAfrica/ui,2025-04-07,4,2,0,9646,23
CodeForAfrica/ui,2025-04-14,33,3,0,9679,23
CodeForAfrica/ui,2025-04-21,25,3,0,9704,23
CodeForAfrica/ui,2025-04-28,5,1,0,9709,23
CodeForAfrica/ui,2025-05-05,36,4,0,9745,23
CodeForAfrica/ui,2025-05-12,86,3,0,9831,23
CodeForAfrica/ui,2025-05-19,62,3,0,9893,23
CodeForAfrica/ui,2025-05-26,77,3,0,9970,23
CodeForAfrica/ui,2025-06-02,34,2,0,10004,23
CodeForAfrica/ui,2025-06-09,97,3,0,10101,23
CodeForAfrica/ui,2025-06-16,68,2,0,10169,23
CodeForAfrica/ui,2025-06-23,20,2,0,10189,23
CodeForAfrica/ui,2025-06-30,39,4,0,10228,23
CodeForAfrica/ui,2025-07-07,18,2,0,10246,23
CodeForAfrica/ui,2025-07-14,1,1,0,10247,23
CodeForAfrica/ui,2025-07-21,6,3,0,10253,23
CodeForAfrica/ui,2025-07-28,6,1,0,10259,23
CodeForAfrica/ui,2025-08-04,16,1,0,10275,23
CodeForAfrica/ui,2025-08-11,40,2,0,10315,23
CodeForAfrica/ui,2025-08-18,32,1,0,10347,23
CodeForAfrica/ui,2025-08-25,7,1,0,10354,23
CodeForAfrica/ui,2025-09-01,11,1,0,10365,23
CodeForAfrica/ui,2025-09-08,4,2,1,10369,24
CodeForAfrica/ui,2025-09-15,41,4,0,10410,24
CodeForAfrica/ui,2025-09-22,11,2,0,10421,24
CodeForAfrica/ui,2025-09-29,15,2,0,10436,24
CodeForAfrica/ui,2025-10-06,16,2,0,10452,24
CodeForAfrica/ui,2025-10-13,16,1,0,10468,24
CodeForAfrica/ui,2025-10-20,4,3,0,10472,24
CodeForAfrica/ui,2025-10-27,34,4,0,10506,24
CodeForAfrica/ui,2025-11-03,8,3,0,10514,24
CodeForAfrica/ui,2025-11-10,18,2,0,10532,24
CodeForAfrica/ui,2025-11-17,10,2,0,10542,24
CodeForAfrica/ui,2025-11-24,23,2,0,10565,24
CodeForAfrica/ui,2025-12-01,17,4,1,10582,25
CodeForAfrica/ui,2025-12-08,3,3,0,10585,25
CodeForAfrica/ui,2026-01-05,5,4,0,10590,25
CodeForAfrica/ui,2026-01-19,6,3,0,10596,25
CodeForAfrica/ui,2026-01-26,8,3,0,10604,25
CodeForAfrica/ui,2026-02-02,7,2,0,10611,25
CodeForAfrica/ui,2026-02-09,5,2,0,10616,25
CodeForAfrica/ui,2026-02-16,5,4,0,10621,25
CodeForAfrica/ui,2026-02-23,19,5,0,10640,25
CodeForAfrica/ui,2026-03-02,16,1,0,10656,25
CodeForAfrica/ui,2026-03-09,37,3,0,10693,25
CodeForAfrica/ui,2026-03-16,42,4,0,10735,25
CodeForAfrica/ui,2026-03-23,20,4,0,10755,25
CodeForAfrica/ui,2026-03-30,44,4,0,10799,25
CodeForAfrica/ui,2026-04-06,42,4,0,10841,25
CodeForAfrica/ui,2026-04-13,43,4,0,10884,25
CodeForAfrica/ui,2026-04-20,58,4,0,10942,25
CodeForAfrica/ui,2026-04-27,24,1,0,10966,25
CodeForAfrica/ui,2026-05-04,11,1,0,10977,25
CodeForAfrica/ui,2026-05-11,7,1,0,10984,25
CodeForAfrica/ui,2026-05-25,3,1,0,10987,25
CodeForAfrica/ui,2026-06-01,7,1,0,10994,25
CodeforLeipzig/leipziggiesst,2019-08-05,19,1,1,19,1
CodeforLeipzig/leipziggiesst,2019-08-12,6,1,0,25,1
CodeforLeipzig/leipziggiesst,2019-08-19,2,1,0,27,1
CodeforLeipzig/leipziggiesst,2019-08-26,5,1,0,32,1
CodeforLeipzig/leipziggiesst,2019-09-02,11,1,0,43,1
CodeforLeipzig/leipziggiesst,2020-01-06,2,1,0,45,1
CodeforLeipzig/leipziggiesst,2020-01-13,9,1,0,54,1
CodeforLeipzig/leipziggiesst,2020-01-20,8,1,0,62,1
CodeforLeipzig/leipziggiesst,2020-01-27,5,1,0,67,1
CodeforLeipzig/leipziggiesst,2020-02-03,2,1,0,69,1
CodeforLeipzig/leipziggiesst,2020-02-24,4,1,0,73,1
CodeforLeipzig/leipziggiesst,2020-03-09,1,1,1,74,2
CodeforLeipzig/leipziggiesst,2020-04-06,5,1,0,79,2
CodeforLeipzig/leipziggiesst,2020-04-13,2,1,0,81,2
CodeforLeipzig/leipziggiesst,2020-04-20,10,1,0,91,2
CodeforLeipzig/leipziggiesst,2020-04-27,12,2,1,103,3
CodeforLeipzig/leipziggiesst,2020-05-04,126,6,4,229,7
CodeforLeipzig/leipziggiesst,2020-05-11,107,5,0,336,7
CodeforLeipzig/leipziggiesst,2020-05-18,48,5,0,384,7
CodeforLeipzig/leipziggiesst,2020-05-25,8,3,0,392,7
CodeforLeipzig/leipziggiesst,2020-06-01,4,3,0,396,7
CodeforLeipzig/leipziggiesst,2020-06-08,4,2,0,400,7
CodeforLeipzig/leipziggiesst,2020-06-15,8,2,0,408,7
CodeforLeipzig/leipziggiesst,2020-06-29,10,4,2,418,9
CodeforLeipzig/leipziggiesst,2020-07-06,3,2,0,421,9
CodeforLeipzig/leipziggiesst,2020-07-13,13,5,1,434,10
CodeforLeipzig/leipziggiesst,2020-07-20,1,1,0,435,10
CodeforLeipzig/leipziggiesst,2020-07-27,19,3,0,454,10
CodeforLeipzig/leipziggiesst,2020-08-03,54,2,0,508,10
CodeforLeipzig/leipziggiesst,2020-08-10,9,1,0,517,10
CodeforLeipzig/leipziggiesst,2020-08-17,7,2,0,524,10
CodeforLeipzig/leipziggiesst,2020-08-24,19,3,1,543,11
CodeforLeipzig/leipziggiesst,2020-08-31,24,4,0,567,11
CodeforLeipzig/leipziggiesst,2020-09-07,36,3,0,603,11
CodeforLeipzig/leipziggiesst,2020-09-14,2,2,0,605,11
CodeforLeipzig/leipziggiesst,2020-09-21,1,1,0,606,11
CodeforLeipzig/leipziggiesst,2020-09-28,1,1,0,607,11
CodeforLeipzig/leipziggiesst,2020-10-05,1,1,0,608,11
CodeforLeipzig/leipziggiesst,2020-10-12,4,3,0,612,11
CodeforLeipzig/leipziggiesst,2020-10-19,1,1,0,613,11
CodeforLeipzig/leipziggiesst,2020-10-26,1,1,0,614,11
CodeforLeipzig/leipziggiesst,2020-11-02,1,1,0,615,11
CodeforLeipzig/leipziggiesst,2020-11-09,1,1,0,616,11
CodeforLeipzig/leipziggiesst,2020-11-16,1,1,0,617,11
CodeforLeipzig/leipziggiesst,2020-11-23,1,1,0,618,11
CodeforLeipzig/leipziggiesst,2020-11-30,1,1,0,619,11
CodeforLeipzig/leipziggiesst,2020-12-07,2,2,0,621,11
CodeforLeipzig/leipziggiesst,2020-12-14,1,1,0,622,11
CodeforLeipzig/leipziggiesst,2020-12-28,1,1,0,623,11
CodeforLeipzig/leipziggiesst,2021-01-25,28,6,2,651,13
CodeforLeipzig/leipziggiesst,2021-02-01,47,4,0,698,13
CodeforLeipzig/leipziggiesst,2021-02-08,13,5,1,711,14
CodeforLeipzig/leipziggiesst,2021-02-15,37,5,0,748,14
CodeforLeipzig/leipziggiesst,2021-02-22,3,2,0,751,14
CodeforLeipzig/leipziggiesst,2021-03-01,9,2,0,760,14
CodeforLeipzig/leipziggiesst,2021-03-08,2,2,0,762,14
CodeforLeipzig/leipziggiesst,2021-03-15,40,2,0,802,14
CodeforLeipzig/leipziggiesst,2021-03-22,139,3,0,941,14
CodeforLeipzig/leipziggiesst,2021-03-29,65,1,0,1006,14
CodeforLeipzig/leipziggiesst,2021-04-05,2,2,0,1008,14
CodeforLeipzig/leipziggiesst,2021-04-12,1,1,0,1009,14
CodeforLeipzig/leipziggiesst,2021-04-19,1,1,0,1010,14
CodeforLeipzig/leipziggiesst,2021-04-26,51,4,1,1061,15
CodeforLeipzig/leipziggiesst,2021-05-03,72,4,1,1133,16
CodeforLeipzig/leipziggiesst,2021-05-10,8,1,0,1141,16
CodeforLeipzig/leipziggiesst,2021-05-17,1,1,0,1142,16
CodeforLeipzig/leipziggiesst,2021-05-24,3,1,0,1145,16
CodeforLeipzig/leipziggiesst,2021-05-31,6,1,0,1151,16
CodeforLeipzig/leipziggiesst,2021-06-07,5,1,0,1156,16
CodeforLeipzig/leipziggiesst,2021-06-14,2,1,0,1158,16
CodeforLeipzig/leipziggiesst,2021-06-28,2,1,0,1160,16
CodeforLeipzig/leipziggiesst,2021-07-05,6,1,0,1166,16
CodeforLeipzig/leipziggiesst,2021-07-19,1,1,0,1167,16
CodeforLeipzig/leipziggiesst,2021-07-26,4,1,0,1171,16
CodeforLeipzig/leipziggiesst,2021-08-02,1,1,0,1172,16
CodeforLeipzig/leipziggiesst,2021-08-09,2,1,0,1174,16
CodeforLeipzig/leipziggiesst,2021-11-01,1,1,0,1175,16
CodeforLeipzig/leipziggiesst,2022-02-07,1,1,0,1176,16
CodeforLeipzig/leipziggiesst,2022-04-04,1,1,0,1177,16
CodeforLeipzig/leipziggiesst,2022-04-18,4,1,0,1181,16
CodeforLeipzig/leipziggiesst,2022-04-25,2,1,0,1183,16
CodeforLeipzig/leipziggiesst,2022-06-06,1,1,1,1184,17
CodeforLeipzig/leipziggiesst,2022-06-20,3,1,0,1187,17
CodeforLeipzig/leipziggiesst,2022-07-04,1,1,0,1188,17
CodeforLeipzig/leipziggiesst,2022-07-25,3,1,0,1191,17
CodeforLeipzig/leipziggiesst,2022-08-01,2,1,0,1193,17
CodeforLeipzig/leipziggiesst,2022-08-08,2,1,0,1195,17
CodeforLeipzig/leipziggiesst,2022-08-22,1,1,0,1196,17
CodeforLeipzig/leipziggiesst,2022-09-05,4,1,0,1200,17
CodeforLeipzig/leipziggiesst,2022-09-19,1,1,0,1201,17
CodeforLeipzig/leipziggiesst,2022-11-07,2,2,1,1203,18
CodeforLeipzig/leipziggiesst,2023-03-20,5,1,0,1208,18
CodeforLeipzig/leipziggiesst,2023-03-27,7,1,0,1215,18
CodeforLeipzig/leipziggiesst,2023-04-03,2,1,0,1217,18
CodeforLeipzig/leipziggiesst,2023-05-15,1,1,0,1218,18
CodeforLeipzig/leipziggiesst,2023-06-26,1,1,0,1219,18
CodeforLeipzig/leipziggiesst,2023-08-14,1,1,0,1220,18
CodeforLeipzig/leipziggiesst,2023-08-21,2,1,0,1222,18
CodeforLeipzig/leipziggiesst,2023-09-18,1,1,0,1223,18
CodeforLeipzig/leipziggiesst,2023-10-02,1,1,0,1224,18
CodeforLeipzig/leipziggiesst,2023-11-13,2,1,0,1226,18
CodeforLeipzig/leipziggiesst,2023-11-20,1,1,0,1227,18
CodeforLeipzig/leipziggiesst,2024-03-25,1,1,0,1228,18
CodeforLeipzig/leipziggiesst,2024-04-15,4,1,0,1232,18
CodeforLeipzig/leipziggiesst,2024-04-22,4,1,0,1236,18
CodeforLeipzig/leipziggiesst,2024-04-29,4,1,0,1240,18
CodeforLeipzig/leipziggiesst,2024-05-06,1,1,0,1241,18
CodeforLeipzig/leipziggiesst,2024-05-13,1,1,0,1242,18
CodeforLeipzig/leipziggiesst,2024-05-20,4,1,0,1246,18
CodeforLeipzig/leipziggiesst,2024-05-27,3,1,0,1249,18
CodeforLeipzig/leipziggiesst,2024-06-03,1,1,0,1250,18
CodeforLeipzig/leipziggiesst,2024-06-10,6,1,0,1256,18
CodeforLeipzig/leipziggiesst,2024-06-17,4,1,0,1260,18
CodeforLeipzig/leipziggiesst,2024-06-24,4,1,0,1264,18
CodeforLeipzig/leipziggiesst,2024-07-01,4,1,0,1268,18
CodeforLeipzig/leipziggiesst,2024-07-08,4,1,0,1272,18
CodeforLeipzig/leipziggiesst,2024-07-15,7,1,0,1279,18
CodeforLeipzig/leipziggiesst,2024-07-22,4,1,0,1283,18
CodeforLeipzig/leipziggiesst,2024-08-05,2,1,0,1285,18
CodeforLeipzig/leipziggiesst,2024-08-12,1,1,0,1286,18
CodeforLeipzig/leipziggiesst,2024-08-19,7,1,0,1293,18
CodeforLeipzig/leipziggiesst,2024-08-26,2,1,0,1295,18
CodeforLeipzig/leipziggiesst,2024-09-02,1,1,0,1296,18
CodeforLeipzig/leipziggiesst,2024-09-16,1,1,0,1297,18
CodeforLeipzig/leipziggiesst,2024-09-23,3,1,0,1300,18
CodeforLeipzig/leipziggiesst,2024-10-14,2,1,0,1302,18
CodeforLeipzig/leipziggiesst,2024-10-21,4,1,0,1306,18
CodeforLeipzig/leipziggiesst,2024-10-28,1,1,0,1307,18
CodeforLeipzig/leipziggiesst,2024-11-04,1,1,0,1308,18
CodeforLeipzig/leipziggiesst,2024-11-25,1,1,0,1309,18
CodeforLeipzig/leipziggiesst,2025-03-17,1,1,0,1310,18
CodeforLeipzig/leipziggiesst,2025-04-07,1,1,0,1311,18
CodeforLeipzig/leipziggiesst,2025-04-21,1,1,0,1312,18
CodeforLeipzig/leipziggiesst,2025-05-05,2,1,0,1314,18
CodeforLeipzig/leipziggiesst,2025-05-12,4,1,0,1318,18
